DATE,PUT,return
8/2/13,1305.83,0.001848982
8/5/13,1306.57,0.000566689
8/6/13,1304.24,-0.001783295
8/7/13,1303.23,-0.000774397
8/8/13,1305.6,0.001818559
8/9/13,1304.28,-0.001011029
8/12/13,1305.34,0.000812709
8/13/13,1307.82,0.001899888
8/14/13,1306.43,-0.001062837
8/15/13,1290.49,-0.01220119
8/16/13,1285.89,-0.003564538
8/19/13,1282.07,-0.002970705
8/20/13,1285.5,0.002675361
8/21/13,1281.13,-0.003399455
8/22/13,1288.07,0.005417093
8/23/13,1291.42,0.00260079
8/26/13,1289.53,-0.001463505
8/27/13,1276.09,-0.010422402
8/28/13,1279.64,0.002781935
8/29/13,1281.14,0.001172205
8/30/13,1278.74,-0.001873332
9/3/13,1283.75,0.003917919
9/4/13,1291.29,0.005873418
9/5/13,1292.51,0.000944792
9/6/13,1293.18,0.000518371
9/9/13,1300.21,0.005436212
9/10/13,1304.19,0.003061044
9/11/13,1306.36,0.001663868
9/12/13,1305.69,-0.000512875
9/13/13,1306.96,0.000972666
9/16/13,1308.17,0.000925813
9/17/13,1308.58,0.000313415
9/18/13,1309.04,0.000351526
9/19/13,1309.16,9.16702E-05
9/20/13,1306.43,-0.002085307
9/23/13,1303.03,-0.002602512
9/24/13,1301.69,-0.001028372
9/25/13,1299.87,-0.001398182
9/26/13,1302.62,0.002115596
9/27/13,1298.6,-0.003086088
9/30/13,1292.9,-0.004389342
10/1/13,1301.93,0.006984299
10/2/13,1300.2,-0.001328796
10/3/13,1292.13,-0.006206737
10/4/13,1300.12,0.006183588
10/7/13,1290.59,-0.007330093
10/8/13,1276.51,-0.010909739
10/9/13,1277.75,0.000971399
10/10/13,1303.61,0.020238701
10/11/13,1311.21,0.005829964
10/14/13,1314.81,0.002745556
10/15/13,1307.51,-0.005552133
10/16/13,1323.38,0.012137574
10/17/13,1327.3,0.002962112
10/18/13,1328.36,0.000798614
10/21/13,1329.37,0.000760336
10/22/13,1332.04,0.00200847
10/23/13,1330.15,-0.001418876
10/24/13,1332.2,0.00154118
10/25/13,1334.25,0.001538808
10/28/13,1335.57,0.00098932
10/29/13,1337.04,0.001100654
10/30/13,1335.73,-0.000979776
10/31/13,1335.35,-0.000284489
11/1/13,1337.13,0.001332984
11/4/13,1339.11,0.001480783
11/5/13,1338.33,-0.000582476
11/6/13,1339.96,0.001217936
11/7/13,1336.02,-0.002940386
11/8/13,1340.6,0.003428092
11/11/13,1341.21,0.00045502
11/12/13,1341.19,-1.49119E-05
11/13/13,1341.75,0.00041754
11/14/13,1342.01,0.000193777
11/15/13,1343.35,0.000998502
11/18/13,1341.72,-0.001213384
11/19/13,1340.63,-0.00081239
11/20/13,1339.03,-0.001193469
11/21/13,1344.92,0.004398707
11/22/13,1348.23,0.002461113
11/25/13,1348.28,3.70857E-05
11/26/13,1348.7,0.000311508
11/27/13,1350.07,0.001015793
11/29/13,1349.66,-0.000303688
12/2/13,1348.53,-0.000837248
12/3/13,1346.97,-0.001156815
12/4/13,1346.48,-0.000363779
12/5/13,1343.56,-0.002168617
12/6/13,1351.73,0.00608086
12/9/13,1353.45,0.001272443
12/10/13,1352.31,-0.000842292
12/11/13,1344.56,-0.005730934
12/12/13,1342.71,-0.001375915
12/13/13,1342.1,-0.000454305
12/16/13,1348.79,0.004984725
12/17/13,1346.75,-0.001512467
12/18/13,1358.05,0.00839057
12/19/13,1359.3,0.000920437
12/20/13,1358.87,-0.000316339
12/23/13,1362.77,0.002870032
12/24/13,1364.67,0.001394219
12/26/13,1367.06,0.001751339
12/27/13,1367.18,8.77796E-05
12/30/13,1366.81,-0.00027063
12/31/13,1367.79,0.000716998
1/2/14,1365.45,-0.001710789
1/3/14,1366.59,0.00083489
1/6/14,1367.05,0.000336604
1/7/14,1370.01,0.002165246
1/8/14,1370.28,0.000197079
1/9/14,1370.96,0.000496249
1/10/14,1372.38,0.001035771
1/13/14,1367.68,-0.003424707
1/14/14,1372.89,0.003809371
1/15/14,1373.63,0.000539009
1/16/14,1373.71,5.82398E-05
1/17/14,1371.57,-0.001557825
1/21/14,1374.23,0.001939383
1/22/14,1375.25,0.000742234
1/23/14,1368.67,-0.004784585
1/24/14,1346.46,-0.016227432
1/27/14,1341.24,-0.003876833
1/28/14,1349.03,0.005808058
1/29/14,1336.64,-0.009184377
1/30/14,1350.21,0.010152322
1/31/14,1341.67,-0.006324942
2/3/14,1312.84,-0.021488145
2/4/14,1323.5,0.008119801
2/5/14,1321.31,-0.001654703
2/6/14,1338.66,0.013130908
2/7/14,1354.88,0.012116594
2/10/14,1357.54,0.001963274
2/11/14,1370.92,0.009856063
2/12/14,1371.91,0.000722143
2/13/14,1378.19,0.00457756
2/14/14,1383.67,0.00397623
2/18/14,1385.8,0.001539384
2/19/14,1381.49,-0.003110117
2/20/14,1388.64,0.005175571
2/21/14,1388.14,-0.000360065
2/24/14,1392.24,0.002953593
2/25/14,1392.24,0
2/26/14,1392.7,0.000330403
2/27/14,1397.41,0.00338192
2/28/14,1397.18,-0.00016459
3/3/14,1391.94,-0.003750412
3/4/14,1401.05,0.006544822
3/5/14,1401.89,0.00059955
3/6/14,1402.43,0.000385194
3/7/14,1402.66,0.000164001
3/10/14,1403.81,0.000819871
3/11/14,1402.93,-0.000626865
3/12/14,1403.59,0.000470444
3/13/14,1397.05,-0.00465948
3/14/14,1392.99,-0.002906124
3/17/14,1403.86,0.007803358
3/18/14,1406.87,0.002144088
3/19/14,1406.77,-7.10798E-05
3/20/14,1407.75,0.000696631
3/21/14,1400.91,-0.004858817
3/24/14,1397.88,-0.00216288
3/25/14,1403.72,0.004177755
3/26/14,1396.29,-0.005293078
3/27/14,1394.48,-0.001296292
3/28/14,1399.21,0.003391945
3/31/14,1407.86,0.00618206
4/1/14,1413.47,0.003984771
4/2/14,1415.7,0.001577678
4/3/14,1415.25,-0.000317864
4/4/14,1406.99,-0.005836425
4/7/14,1395.52,-0.008152155
4/8/14,1400.94,0.003883857
4/9/14,1412.87,0.008515711
4/10/14,1387.75,-0.017779414
4/11/14,1376.35,-0.008214736
4/14/14,1387,0.007737857
4/15/14,1396.32,0.006719539
4/16/14,1411.18,0.01064226
4/17/14,1409.74,-0.001020423
4/21/14,1412.59,0.002021649
4/22/14,1415.01,0.001713165
4/23/14,1414.7,-0.00021908
4/24/14,1417.27,0.00181664
4/25/14,1410.87,-0.004515724
4/28/14,1414.13,0.002310631
4/29/14,1416.32,0.001548655
4/30/14,1419.05,0.001927531
5/1/14,1420.01,0.000676509
5/2/14,1420.66,0.000457743
5/5/14,1422.12,0.001027691
5/6/14,1417.9,-0.002967401
5/7/14,1421.55,0.002574229
5/8/14,1421.74,0.000133657
5/9/14,1424.36,0.001842812
5/12/14,1426.87,0.001762195
5/13/14,1427.16,0.000203242
5/14/14,1427.11,-3.50346E-05
5/15/14,1426.47,-0.000448459
5/16/14,1429.6,0.002194228
5/19/14,1432.55,0.002063514
5/20/14,1429.29,-0.002275662
5/21/14,1434.41,0.003582198
5/22/14,1435.62,0.000843552
5/23/14,1438.45,0.001971274
5/27/14,1440.78,0.001619799
5/28/14,1441.21,0.000298449
5/29/14,1442.53,0.000915897
5/30/14,1443.34,0.000561513
6/2/14,1443.87,0.000367204
6/3/14,1443.83,-2.77033E-05
6/4/14,1443.99,0.000110816
6/5/14,1445.05,0.000734077
6/6/14,1445.75,0.000484412
6/9/14,1445.79,2.76673E-05
6/10/14,1445.87,5.53331E-05
6/11/14,1445.89,1.38325E-05
6/12/14,1445.43,-0.000318143
6/13/14,1445.6,0.000117612
6/16/14,1446.07,0.000325125
6/17/14,1446.01,-4.14918E-05
6/18/14,1446.31,0.000207467
6/19/14,1446.36,3.45707E-05
6/20/14,1445.81,-0.000380265
6/23/14,1446.64,0.000574073
6/24/14,1441.2,-0.003760438
6/25/14,1445.74,0.003150153
6/26/14,1445.08,-0.000456514
6/27/14,1447.27,0.001515487
6/30/14,1447.72,0.00031093
7/1/14,1452.41,0.003239577
7/2/14,1453.05,0.000440647
7/3/14,1455.69,0.001816868
7/7/14,1454.58,-0.000762525
7/8/14,1450.89,-0.002536815
7/9/14,1454.5,0.002488128
7/10/14,1452.46,-0.001402544
7/11/14,1454.25,0.001232392
7/14/14,1457.3,0.002097301
7/15/14,1457.23,-4.8034E-05
7/16/14,1458.62,0.000953865
7/17/14,1454.85,-0.002584635
7/18/14,1460.51,0.003890435
7/21/14,1459.77,-0.000506672
7/22/14,1463.21,0.002356536
7/23/14,1464.49,0.000874789
7/24/14,1464.94,0.000307274
7/25/14,1462.2,-0.001870384
7/28/14,1463.33,0.000772808
7/29/14,1460.75,-0.001763102
7/30/14,1461.09,0.000232757
7/31/14,1439.72,-0.014626067
8/1/14,1437.1,-0.001819798
8/4/14,1448.29,0.007786515
8/5/14,1434.15,-0.009763238
8/6/14,1435.42,0.000885542
8/7/14,1427.94,-0.005211018
8/8/14,1444.14,0.011345014
8/11/14,1448.52,0.003032947
8/12/14,1446.84,-0.001159804
8/13/14,1456.98,0.007008377
8/14/14,1463.34,0.004365194
8/15/14,1475.46,0.008282422
8/18/14,1481.83,0.004317298
8/19/14,1484.71,0.001943543
8/20/14,1485.78,0.000720679
8/21/14,1487.13,0.000908614
8/22/14,1486.97,-0.00010759
8/25/14,1489.35,0.00160057
8/26/14,1489.93,0.000389432
8/27/14,1490.05,8.05407E-05
8/28/14,1489.89,-0.000107379
8/29/14,1490.81,0.000617495
9/2/14,1491.74,0.000623822
9/3/14,1491.78,2.68143E-05
9/4/14,1491.09,-0.000462535
9/5/14,1492.59,0.001005975
9/8/14,1492.63,2.67991E-05
9/9/14,1490.9,-0.001159028
9/10/14,1492.55,0.001106714
9/11/14,1493.13,0.000388597
9/12/14,1491.83,-0.000870654
9/15/14,1492.21,0.000254721
9/16/14,1494.29,0.001393906
9/17/14,1494.63,0.000227533
9/18/14,1494.94,0.000207409
9/19/14,1494.31,-0.000421422
9/22/14,1486.81,-0.005019039
9/23/14,1480.47,-0.004264163
9/24/14,1489.62,0.00618047
9/25/14,1470.76,-0.012660947
9/26/14,1481.26,0.007139166
9/29/14,1478.72,-0.001714756
9/30/14,1475.94,-0.001880004
10/1/14,1457.71,-0.012351451
10/2/14,1457.94,0.000157782
10/3/14,1473.84,0.010905799
10/6/14,1472.2,-0.00111274
10/7/14,1450.33,-0.014855319
10/8/14,1475.09,0.017071977
10/9/14,1445.12,-0.020317404
10/10/14,1429.86,-0.010559677
10/13/14,1406.27,-0.016498119
10/14/14,1410.62,0.003093289
10/15/14,1399.67,-0.007762544
10/16/14,1397.2,-0.001764702
10/17/14,1406.55,0.006691955
10/20/14,1415.89,0.006640361
10/21/14,1426.72,0.007648899
10/22/14,1422.33,-0.003076988
10/23/14,1428.66,0.004450444
10/24/14,1431.37,0.001896882
10/27/14,1432.02,0.00045411
10/28/14,1435.83,0.002660577
10/29/14,1436.03,0.000139292
10/30/14,1437.25,0.000849564
10/31/14,1438.72,0.001022787
11/3/14,1439.04,0.00022242
11/4/14,1438.8,-0.000166778
11/5/14,1439.66,0.00059772
11/6/14,1439.94,0.00019449
11/7/14,1440.27,0.000229176
11/10/14,1440.44,0.000118033
11/11/14,1440.31,-9.02502E-05
11/12/14,1440.33,1.38859E-05
11/13/14,1440.48,0.000104143
11/14/14,1440.54,4.16528E-05
11/17/14,1440.72,0.000124953
11/18/14,1440.79,4.85868E-05
11/19/14,1440.81,1.38813E-05
11/20/14,1440.85,2.77622E-05
11/21/14,1440.81,-2.77614E-05
11/24/14,1444.17,0.002332022
11/25/14,1444.17,0
11/26/14,1446.07,0.001315635
11/28/14,1443.43,-0.001825638
12/1/14,1438.34,-0.003526323
12/2/14,1444.42,0.004227095
12/3/14,1447.77,0.00231927
12/4/14,1447.31,-0.00031773
12/5/14,1448.48,0.000808396
12/8/14,1444.8,-0.002540594
12/9/14,1444.49,-0.000214563
12/10/14,1425.7,-0.013008051
12/11/14,1432.23,0.004580206
12/12/14,1413.52,-0.013063544
12/15/14,1404.06,-0.006692512
12/16/14,1393.04,-0.007848667
12/17/14,1421.46,0.020401424
12/18/14,1453.25,0.02236433
12/19/14,1456.61,0.002312059
12/22/14,1460.04,0.002354783
12/23/14,1461.76,0.00117805
12/24/14,1462.44,0.000465193
12/26/14,1464.83,0.001634255
12/29/14,1465.97,0.000778247
12/30/14,1463.65,-0.00158257
12/31/14,1455.01,-0.005903051
1/2/15,1457.29,0.001567
1/5/15,1440.47,-0.011541972
1/6/15,1428.57,-0.008261193
1/7/15,1444.08,0.010857011
1/8/15,1462.76,0.012935571
1/9/15,1456.97,-0.003958271
1/12/15,1447.94,-0.006197794
1/13/15,1444.29,-0.002520823
1/14/15,1436.47,-0.005414425
1/15/15,1423.43,-0.009077809
1/16/15,1429,0.003913083
1/20/15,1431.62,0.00183345
1/21/15,1436.32,0.003282994
1/22/15,1445.02,0.006057146
1/23/15,1443.38,-0.001134932
1/26/15,1446.4,0.002092311
1/27/15,1439.08,-0.005060841
1/28/15,1430.17,-0.006191456
1/29/15,1437.27,0.004964445
1/30/15,1426.89,-0.007222025
2/2/15,1438.94,0.00844494
2/3/15,1447.46,0.005921025
2/4/15,1446.11,-0.000932668
2/5/15,1450.37,0.002945834
2/6/15,1449.61,-0.000524004
2/9/15,1449.68,4.82889E-05
2/10/15,1453.39,0.002559185
2/11/15,1453.92,0.000364665
2/12/15,1455.36,0.000990426
2/13/15,1455.81,0.000309202
2/17/15,1455.91,6.86903E-05
2/18/15,1456,6.1817E-05
2/19/15,1456.03,2.06044E-05
2/20/15,1461.56,0.003797999
2/23/15,1462.45,0.000608938
2/24/15,1465.63,0.002174433
2/25/15,1465.45,-0.000122814
2/26/15,1465.24,-0.000143301
2/27/15,1464.5,-0.000505037
3/2/15,1468.46,0.002703995
3/3/15,1466.02,-0.001661605
3/4/15,1464.33,-0.001152781
3/5/15,1465.25,0.000628274
3/6/15,1454.09,-0.007616448
3/9/15,1459.92,0.00400938
3/10/15,1442.5,-0.011932161
3/11/15,1439.43,-0.00212825
3/12/15,1454.69,0.010601419
3/13/15,1449,-0.003911486
3/16/15,1463.67,0.010124224
3/17/15,1461.16,-0.001714867
3/18/15,1473.17,0.008219497
3/19/15,1472.78,-0.000264735
3/20/15,1475.92,0.002132022
3/23/15,1475.57,-0.00023714
3/24/15,1470.96,-0.003124216
3/25/15,1455.29,-0.010652907
3/26/15,1452.63,-0.001827814
3/27/15,1456.39,0.002588409
3/30/15,1470.29,0.009544147
3/31/15,1461.32,-0.006100837
4/1/15,1456.93,-0.003004133
4/2/15,1462.39,0.003747606
4/6/15,1470.44,0.005504688
4/7/15,1468.74,-0.001156117
4/8/15,1472.5,0.002560017
4/9/15,1478.74,0.004237691
4/10/15,1484.91,0.004172471
4/13/15,1481.4,-0.00236378
4/14/15,1483.92,0.001701094
4/15/15,1489.84,0.003989433
4/16/15,1490.77,0.000624228
4/17/15,1482.58,-0.005493805
4/20/15,1490.03,0.005025024
4/21/15,1489.85,-0.000120803
4/22/15,1492.82,0.001993489
4/23/15,1494.55,0.001158881
4/24/15,1495.93,0.000923355
4/27/15,1494.23,-0.001136417
4/28/15,1496.4,0.001452253
4/29/15,1494.92,-0.00098904
4/30/15,1488.2,-0.004495224
5/1/15,1496.44,0.00553689
5/4/15,1499.01,0.001717409
5/5/15,1492.07,-0.004629722
5/6/15,1489.36,-0.001816269
5/7/15,1492.79,0.002303003
5/8/15,1501.58,0.005888303
5/11/15,1500.89,-0.000459516
5/12/15,1500.21,-0.000453065
5/13/15,1501.8,0.001059852
5/14/15,1503.46,0.00110534
5/15/15,1505.36,0.001263752
5/18/15,1507.95,0.001720519
5/19/15,1508.24,0.000192314
5/20/15,1508.1,-9.28234E-05
5/21/15,1510.51,0.001598037
5/22/15,1509.97,-0.000357495
5/26/15,1501.58,-0.005556402
5/27/15,1510.01,0.005614086
5/28/15,1509.15,-0.000569533
5/29/15,1504.36,-0.003173972
6/1/15,1506.7,0.001555479
6/2/15,1506.2,-0.000331851
6/3/15,1509.15,0.001958571
6/4/15,1500.62,-0.005652188
6/5/15,1500.33,-0.000193253
6/8/15,1493.74,-0.004392367
6/9/15,1494.03,0.000194144
6/10/15,1509.26,0.010193905
6/11/15,1512.32,0.002027484
6/12/15,1504.98,-0.00485347
6/15/15,1499.04,-0.003946896
6/16/15,1507.32,0.005523535
6/17/15,1511.42,0.002720059
6/18/15,1524.02,0.008336531
6/19/15,1520.46,-0.002335927
6/22/15,1527.39,0.004557831
6/23/15,1529.18,0.001171934
6/24/15,1523.49,-0.003720948
6/25/15,1520.21,-0.002152951
6/26/15,1520.57,0.000236809
6/29/15,1495.44,-0.016526697
6/30/15,1499.74,0.002875408
7/1/15,1509.27,0.006354435
7/2/15,1509.41,9.27601E-05
7/6/15,1506.39,-0.002000782
7/7/15,1515.22,0.005861696
7/8/15,1491.94,-0.015364106
7/9/15,1495.77,0.002567127
7/10/15,1513.06,0.011559264
7/13/15,1529.52,0.010878617
7/14/15,1535.65,0.004007793
7/15/15,1535.47,-0.000117214
7/16/15,1542.9,0.004838909
7/17/15,1544.51,0.00104349
7/20/15,1545.66,0.000744573
7/21/15,1543.08,-0.00166919
7/22/15,1542.49,-0.000382352
7/23/15,1537.22,-0.003416554
7/24/15,1525.52,-0.007611142
7/27/15,1517.97,-0.004949132
7/28/15,1534.05,0.010593095
7/29/15,1542.64,0.005599557
7/30/15,1542.71,4.53768E-05
7/31/15,1542.49,-0.000142606
8/3/15,1539.29,-0.002074568
8/4/15,1537.74,-0.001006958
8/5/15,1541.87,0.00268576
8/6/15,1532.39,-0.006148378
8/7/15,1529.15,-0.002114344
8/10/15,1546.33,0.011235
8/11/15,1534.57,-0.007605104
8/12/15,1535.9,0.000866692
8/13/15,1535.38,-0.000338564
8/14/15,1541.1,0.003725462
8/17/15,1549.18,0.005243008
8/18/15,1546.01,-0.002046244
8/19/15,1534.72,-0.007302669
8/20/15,1502.67,-0.020883288
8/21/15,1473.97,-0.019099337
8/24/15,1425.31,-0.033012884
8/25/15,1413.29,-0.008433253
8/26/15,1460.44,0.033361872
8/27/15,1483.9,0.016063652
8/28/15,1485.34,0.000970416
8/31/15,1480.29,-0.003399895
9/1/15,1447.9,-0.021880848
9/2/15,1472.31,0.016858899
9/3/15,1474.17,0.001263321
9/4/15,1455.92,-0.012379848
9/8/15,1487.18,0.02147096
9/9/15,1471.86,-0.010301376
9/10/15,1478.51,0.004518093
9/11/15,1486.31,0.005275581
9/14/15,1482.28,-0.002711413
9/15/15,1499.05,0.011313652
9/16/15,1507.79,0.005830359
9/17/15,1512.05,0.002825327
9/18/15,1490.31,-0.014377831
9/21/15,1497.69,0.00495199
9/22/15,1486.13,-0.007718553
9/23/15,1486.56,0.000289342
9/24/15,1482.91,-0.002455333
9/25/15,1483.26,0.000236022
9/28/15,1452.51,-0.020731362
9/29/15,1455.27,0.001900159
9/30/15,1477.68,0.015399204
10/1/15,1482.3,0.003126523
10/2/15,1498.39,0.010854753
10/5/15,1514.76,0.01092506
10/6/15,1513.99,-0.000508331
10/7/15,1520.35,0.00420082
10/8/15,1523.88,0.002321834
10/9/15,1525.97,0.001371499
10/12/15,1526.81,0.00055047
10/13/15,1526.21,-0.000392976
10/14/15,1526.29,5.24174E-05
10/15/15,1527.86,0.001028638
10/16/15,1529.69,0.001197754
10/19/15,1532.84,0.002059241
10/20/15,1531.46,-0.00090029
10/21/15,1526.39,-0.003310566
10/22/15,1538.25,0.007769967
10/23/15,1543.78,0.003594994
10/26/15,1542.52,-0.000816178
10/27/15,1541.6,-0.000596427
10/28/15,1546.98,0.003489881
10/29/15,1546.94,-2.58568E-05
10/30/15,1545.36,-0.001021371
11/2/15,1550.51,0.003332557
11/3/15,1550.94,0.000277328
11/4/15,1550.17,-0.000496473
11/5/15,1550.63,0.000296742
11/6/15,1551.63,0.000644899
11/9/15,1549.41,-0.001430753
11/10/15,1550.94,0.000987473
11/11/15,1550.44,-0.000322385
11/12/15,1545.11,-0.003437734
11/13/15,1538.54,-0.004252124
11/16/15,1550.29,0.007637111
11/17/15,1551.14,0.000548285
11/18/15,1554.56,0.00220483
11/19/15,1554.75,0.000122221
11/20/15,1553.94,-0.000520984
11/23/15,1555.2,0.000810842
11/24/15,1556.19,0.000636574
11/25/15,1557.29,0.000706855
11/27/15,1558.09,0.000513713
11/30/15,1554.66,-0.002201413
12/1/15,1563.54,0.00571186
12/2/15,1555.77,-0.004969492
12/3/15,1540.21,-0.010001478
12/4/15,1561.97,0.014127944
12/7/15,1556.85,-0.003277912
12/8/15,1550.32,-0.004194367
12/9/15,1540.24,-0.006501883
12/10/15,1544.93,0.00304498
12/11/15,1517.1,-0.018013761
12/14/15,1524.82,0.005088656
12/15/15,1540.76,0.010453693
12/16/15,1561.76,0.013629637
12/17/15,1541.78,-0.012793259
12/18/15,1525.95,-0.010267353
12/21/15,1534.86,0.005838986
12/22/15,1543.02,0.005316446
12/23/15,1551.15,0.005268888
12/24/15,1551.11,-2.57873E-05
12/28/15,1550.59,-0.000335244
12/29/15,1555.35,0.003069799
12/30/15,1553.26,-0.001343749
12/31/15,1548.16,-0.003283417
1/4/16,1538.36,-0.006330095
1/5/16,1542.31,0.002567669
1/6/16,1531.44,-0.00704787
1/7/16,1500.05,-0.020497049
1/8/16,1484.54,-0.010339655
1/11/16,1487.03,0.001677287
1/12/16,1499.29,0.008244622
1/13/16,1461.59,-0.025145235
1/14/16,1487.24,0.017549381
1/15/16,1446.33,-0.027507329
1/19/16,1450.31,0.002751792
1/20/16,1442.3,-0.005522957
1/21/16,1445.8,0.00242668
1/22/16,1463.74,0.012408355
1/25/16,1453.99,-0.006661019
1/26/16,1464.47,0.007207752
1/27/16,1458.48,-0.004090217
1/28/16,1463.25,0.003270528
1/29/16,1476.35,0.008952674
2/1/16,1478.11,0.001192129
2/2/16,1469.34,-0.005933253
2/3/16,1472.8,0.002354799
2/4/16,1474.43,0.001106735
2/5/16,1463.6,-0.007345211
2/8/16,1453.1,-0.007174091
2/9/16,1452.78,-0.000220219
2/10/16,1455.25,0.001700189
2/11/16,1443.07,-0.008369696
2/12/16,1467.32,0.016804452
2/16/16,1482.93,0.010638443
2/17/16,1487.48,0.00306825
2/18/16,1487.54,4.03367E-05
2/19/16,1489.31,0.001189884
2/22/16,1500.21,0.007318825
2/23/16,1492.03,-0.00545257
2/24/16,1494.5,0.001655463
2/25/16,1502.91,0.0056273
2/26/16,1502.04,-0.000578877
2/29/16,1498.86,-0.002117121
3/1/16,1511.32,0.008312985
3/2/16,1514,0.001773284
3/3/16,1514.84,0.000554822
3/4/16,1515.45,0.000402683
3/7/16,1516.28,0.000547692
3/8/16,1514.58,-0.001121165
3/9/16,1516.07,0.000983771
3/10/16,1516.93,0.000567256
3/11/16,1518.52,0.00104817
3/14/16,1518.93,0.00027
3/15/16,1518.72,-0.000138255
3/16/16,1519.07,0.000230457
3/17/16,1519.15,5.26638E-05
3/18/16,1518.97,-0.000118487
3/21/16,1521.49,0.001659019
3/22/16,1521.42,-4.60075E-05
3/23/16,1516.32,-0.003352132
3/24/16,1516.55,0.000151683
3/28/16,1518.71,0.001424285
3/29/16,1527.04,0.005484918
3/30/16,1530.21,0.002075912
3/31/16,1529.06,-0.000751531
4/1/16,1533.29,0.002766406
4/4/16,1532.42,-0.000567407
4/5/16,1525.96,-0.004215554
4/6/16,1533.91,0.005209835
4/7/16,1526.02,-0.005143718
4/8/16,1530.47,0.002916082
4/11/16,1529.12,-0.000882082
4/12/16,1536.69,0.00495056
4/13/16,1539.02,0.001516246
4/14/16,1539.26,0.000155943
4/15/16,1538.64,-0.000402791
4/18/16,1544.69,0.003932044
4/19/16,1546.69,0.001294758
4/20/16,1547.16,0.000303875
4/21/16,1547.17,6.46346E-06
4/22/16,1545.64,-0.000988902
4/25/16,1544.55,-0.000705209
4/26/16,1545.99,0.00093231
4/27/16,1547.69,0.001099619
4/28/16,1540.49,-0.004652094
4/29/16,1536.59,-0.002531662
5/2/16,1545.01,0.005479666
5/3/16,1537.36,-0.004951424
5/4/16,1531.62,-0.003733673
5/5/16,1532.16,0.000352568
5/6/16,1537.54,0.003511383
5/9/16,1539.68,0.001391834
5/10/16,1551.87,0.00791723
5/11/16,1544.78,-0.004568682
5/12/16,1545.36,0.000375458
5/13/16,1535.26,-0.006535694
5/16/16,1549.16,0.009053841
5/17/16,1537.45,-0.007558935
5/18/16,1537.73,0.00018212
5/19/16,1532.63,-0.003316577
5/20/16,1537.58,0.003229742
5/23/16,1537.59,6.50373E-06
5/24/16,1547.53,0.006464662
5/25/16,1551.31,0.002442602
5/26/16,1552.09,0.000502801
5/27/16,1554.35,0.001456101
5/31/16,1554.25,-6.43356E-05
6/1/16,1554.95,0.000450378
6/2/16,1556.71,0.001131869
6/3/16,1557.03,0.000205562
6/6/16,1558.46,0.000918415
6/7/16,1558.8,0.000218164
6/8/16,1559.51,0.000455479
6/9/16,1559.55,2.56491E-05
6/10/16,1557.96,-0.001019525
6/13/16,1556.52,-0.000924286
6/14/16,1557.75,0.000790224
6/15/16,1558.75,0.000641952
6/16/16,1560.21,0.000936648
6/17/16,1562.44,0.001429295
6/20/16,1568.53,0.00389775
6/21/16,1569.46,0.000592912
6/22/16,1565.44,-0.002561391
6/23/16,1576.46,0.007039554
6/24/16,1549.02,-0.017406087
6/27/16,1532.82,-0.010458225
6/28/16,1556.16,0.015226837
6/29/16,1572.34,0.010397388
6/30/16,1581.25,0.005666713
7/1/16,1583.81,0.001618972
7/5/16,1581.82,-0.001256464
7/6/16,1585.14,0.002098848
7/7/16,1585.74,0.000378515
7/8/16,1589.19,0.00217564
7/11/16,1589.64,0.000283163
7/12/16,1589.67,1.88722E-05
7/13/16,1589.95,0.000176137
7/14/16,1589.97,1.2579E-05
7/15/16,1591.16,0.000748442
7/18/16,1594.3,0.001973403
7/19/16,1594.13,-0.00010663
7/20/16,1597.61,0.002183009
7/21/16,1594.38,-0.00202177
7/22/16,1598.9,0.002834958
7/25/16,1597.12,-0.001113265
7/26/16,1597.5,0.000237928
7/27/16,1597.74,0.000150235
7/28/16,1598.87,0.000707249
7/29/16,1601.46,0.001619894
8/1/16,1601.24,-0.000137375
8/2/16,1595.85,-0.003366141
8/3/16,1599.7,0.002412507
8/4/16,1601.1,0.000875164
8/5/16,1608.27,0.004478171
8/8/16,1608.57,0.000186536
8/9/16,1609.03,0.000285968
8/10/16,1608.08,-0.000590418
8/11/16,1611.45,0.002095667
8/12/16,1611.8,0.000217196
8/15/16,1613.37,0.000974066
8/16/16,1612.36,-0.000626019
8/17/16,1613.6,0.000769059
8/18/16,1614.36,0.000470997
8/19/16,1615.57,0.000749523
8/22/16,1615.88,0.000191883
8/23/16,1616.94,0.000655989
8/24/16,1612.5,-0.002745927
8/25/16,1611.69,-0.000502326
8/26/16,1610.92,-0.000477759
8/29/16,1617.47,0.004066
8/30/16,1616.36,-0.000686257
8/31/16,1614.01,-0.001453884
9/1/16,1614.07,3.71745E-05
9/2/16,1620.51,0.003989914
9/6/16,1623.75,0.001999371
9/7/16,1624.4,0.000400308
9/8/16,1623.36,-0.000640236
9/9/16,1590.45,-0.020272768
9/12/16,1613.2,0.014304128
9/13/16,1591.25,-0.013606496
9/14/16,1590.33,-0.000578162
9/15/16,1606.7,0.010293461
9/16/16,1603.13,-0.002221946
9/19/16,1604.04,0.00056764
9/20/16,1603.98,-3.74056E-05
9/21/16,1614.07,0.006290602
9/22/16,1618.89,0.00298624
9/23/16,1617,-0.001167467
9/26/16,1610.05,-0.004298083
9/27/16,1616.48,0.003993665
9/28/16,1620.04,0.002202316
9/29/16,1612.57,-0.004610997
9/30/16,1618.92,0.003937814
10/3/16,1618.28,-0.000395325
10/4/16,1616.27,-0.001242059
